step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second
2550,1.332,0.0297,1.6228010654449463,1.8523118766999096e-05,,,,,
2551,1.332,0.0173,0.7750000357627869,1.8522212148685405e-05,,,,,
2552,1.333,0.054,1.3040084838867188,1.8521305530371715e-05,,,,,
2553,1.333,0.0964,1.812048077583313,1.8520398912058024e-05,,,,,
2554,1.334,0.0326,0.6865962743759155,1.8519492293744334e-05,,,,,
2555,1.334,0.0431,1.4729810953140259,1.8518585675430643e-05,,,,,
2556,1.335,0.0727,2.0925543308258057,1.8517679057116956e-05,,,,,
2557,1.335,0.0791,1.3172950744628906,1.8516772438803266e-05,,,,,
2558,1.336,0.1369,1.7660648822784424,1.8515865820489575e-05,,,,,
2559,1.336,0.0369,0.7207973003387451,1.8514959202175884e-05,,,,,
2560,1.337,0.0285,1.0722601413726807,1.8514052583862197e-05,,,,,
2561,1.337,0.0461,2.035888910293579,1.8513145965548503e-05,,,,,
2562,1.338,0.0644,1.2934128046035767,1.8512239347234816e-05,,,,,
2563,1.338,0.0169,0.922349750995636,1.8511332728921126e-05,,,,,
2564,1.339,0.1012,2.437077045440674,1.8510426110607435e-05,,,,,
2565,1.339,0.0949,2.0905137062072754,1.8509519492293745e-05,,,,,
2566,1.34,0.0706,1.6570571660995483,1.8508612873980057e-05,,,,,
2567,1.34,0.0515,1.7464433908462524,1.8507706255666367e-05,,,,,
2568,1.341,0.025,0.5190349817276001,1.8506799637352676e-05,,,,,
2569,1.342,0.0784,1.5880664587020874,1.8505893019038986e-05,,,,,
2570,1.342,0.072,1.6981468200683594,1.8504986400725295e-05,,,,,
2571,1.343,0.0714,1.641717791557312,1.8504079782411605e-05,,,,,
2572,1.343,0.1132,2.5333759784698486,1.8503173164097918e-05,,,,,
2573,1.344,0.0509,0.6936508417129517,1.8502266545784227e-05,,,,,
2574,1.344,0.0038,0.1871481090784073,1.8501359927470537e-05,,,,,
2575,1.345,0.0516,1.5326299667358398,1.8500453309156846e-05,,,,,
2576,1.345,0.0989,1.9646512269973755,1.849954669084316e-05,,,,,
2577,1.346,0.0425,1.6098610162734985,1.8498640072529465e-05,,,,,
2578,1.346,0.0456,2.0587005615234375,1.8497733454215774e-05,,,,,
2579,1.347,0.0422,1.6783536672592163,1.8496826835902087e-05,,,,,
2580,1.347,0.0513,1.4569087028503418,1.8495920217588397e-05,,,,,
2581,1.348,0.0644,1.597967267036438,1.8495013599274706e-05,,,,,
2582,1.348,0.0645,1.8038884401321411,1.849410698096102e-05,,,,,
2583,1.349,0.0206,2.459824323654175,1.849320036264733e-05,,,,,
2584,1.349,0.0643,2.0479607582092285,1.8492293744333638e-05,,,,,
2585,1.35,0.0619,1.02202308177948,1.8491387126019947e-05,,,,,
2586,1.35,0.0538,1.4062999486923218,1.8490480507706257e-05,,,,,
2587,1.351,0.0382,1.155722737312317,1.8489573889392566e-05,,,,,
2588,1.351,0.0201,0.8093299269676208,1.8488667271078876e-05,,,,,
2589,1.352,0.0835,2.166119337081909,1.848776065276519e-05,,,,,
2590,1.352,0.0633,4.112602233886719,1.8486854034451498e-05,,,,,
2591,1.353,0.1163,3.0205256938934326,1.8485947416137808e-05,,,,,
2592,1.354,0.0421,1.75724196434021,1.8485040797824117e-05,,,,,
2593,1.354,0.0196,0.7780871987342834,1.8484134179510426e-05,,,,,
2594,1.355,0.098,1.1375510692596436,1.8483227561196736e-05,,,,,
2595,1.355,0.0714,1.8633095026016235,1.848232094288305e-05,,,,,
2596,1.356,0.0127,0.31105291843414307,1.8481414324569358e-05,,,,,
2597,1.356,0.0513,1.155194640159607,1.8480507706255668e-05,,,,,
2598,1.357,0.0851,4.087697982788086,1.8479601087941977e-05,,,,,
2599,1.357,0.0552,1.478554606437683,1.847869446962829e-05,,,,,
2600,1.358,0.0721,1.760322093963623,1.8477787851314596e-05,,,,,
2601,1.358,0.0603,3.422961473464966,1.847688123300091e-05,,,,,
2602,1.359,0.0617,1.8373228311538696,1.847597461468722e-05,,,,,
2603,1.359,0.0237,0.5746070146560669,1.8475067996373528e-05,,,,,
2604,1.36,0.0293,0.7477181553840637,1.8474161378059837e-05,,,,,
2605,1.36,0.0295,1.1490830183029175,1.847325475974615e-05,,,,,
2606,1.361,0.0615,1.317468285560608,1.847234814143246e-05,,,,,
2607,1.361,0.1064,1.501570463180542,1.847144152311877e-05,,,,,
2608,1.362,0.0895,1.424899697303772,1.847053490480508e-05,,,,,
2609,1.362,0.0615,1.503447413444519,1.8469628286491388e-05,,,,,
2610,1.363,0.0646,0.8198448419570923,1.8468721668177697e-05,,,,,
2611,1.363,0.0756,1.5551754236221313,1.8467815049864007e-05,,,,,
2612,1.364,0.0666,2.0167996883392334,1.846690843155032e-05,,,,,
2613,1.364,0.2099,2.3860862255096436,1.846600181323663e-05,,,,,
2614,1.365,0.0285,1.2203691005706787,1.846509519492294e-05,,,,,
2615,1.366,0.047,1.4592660665512085,1.846418857660925e-05,,,,,
2616,1.366,0.2682,5.343929767608643,1.8463281958295558e-05,,,,,
2617,1.367,0.0831,1.6123265027999878,1.8462375339981867e-05,,,,,
2618,1.367,0.0592,1.5079734325408936,1.846146872166818e-05,,,,,
2619,1.368,0.0566,1.1127657890319824,1.846056210335449e-05,,,,,
2620,1.368,0.087,3.7929511070251465,1.84596554850408e-05,,,,,
2621,1.369,0.0469,0.9632875919342041,1.845874886672711e-05,,,,,
2622,1.369,0.0959,1.783186674118042,1.845784224841342e-05,,,,,
2623,1.37,0.0793,1.7125941514968872,1.845693563009973e-05,,,,,
2624,1.37,0.1064,2.7232372760772705,1.845602901178604e-05,,,,,
2625,1.371,0.0514,1.047430396080017,1.845512239347235e-05,,,,,
2626,1.371,0.0798,1.0148563385009766,1.845421577515866e-05,,,,,
2627,1.372,0.1942,2.626997947692871,1.845330915684497e-05,,,,,
2628,1.372,0.0811,1.6047356128692627,1.845240253853128e-05,,,,,
2629,1.373,0.1029,1.2997719049453735,1.845149592021759e-05,,,,,
2630,1.373,0.0413,1.2621307373046875,1.84505893019039e-05,,,,,
2631,1.374,0.0433,0.8784788250923157,1.844968268359021e-05,,,,,
2632,1.374,0.0106,0.35571014881134033,1.844877606527652e-05,,,,,
2633,1.375,0.0563,1.1235542297363281,1.844786944696283e-05,,,,,
2634,1.375,0.0154,1.5118778944015503,1.8446962828649138e-05,,,,,
2635,1.376,0.0253,0.7488049268722534,1.844605621033545e-05,,,,,
2636,1.377,0.0481,2.336848258972168,1.844514959202176e-05,,,,,
2637,1.377,0.0331,1.271256685256958,1.844424297370807e-05,,,,,
2638,1.378,0.0821,1.6471842527389526,1.8443336355394383e-05,,,,,
2639,1.378,0.0421,1.3801599740982056,1.8442429737080692e-05,,,,,
2640,1.379,0.0759,1.677903652191162,1.8441523118766998e-05,,,,,
2641,1.379,0.067,2.856055498123169,1.844061650045331e-05,,,,,
2642,1.38,0.0524,1.40644371509552,1.843970988213962e-05,,,,,
2643,1.38,0.0892,2.7149667739868164,1.843880326382593e-05,,,,,
2644,1.381,0.0144,0.5946878790855408,1.843789664551224e-05,,,,,
2645,1.381,0.1905,2.3620002269744873,1.8436990027198552e-05,,,,,
2646,1.382,0.0984,2.0996336936950684,1.8436083408884862e-05,,,,,
2647,1.382,0.0372,1.2646763324737549,1.843517679057117e-05,,,,,
2648,1.383,0.093,2.5274734497070312,1.843427017225748e-05,,,,,
2649,1.383,0.0601,1.7301621437072754,1.843336355394379e-05,,,,,
2650,1.384,0.0725,1.4352368116378784,1.84324569356301e-05,,,,,
2651,1.384,0.1621,4.005605220794678,1.8431550317316412e-05,,,,,
2652,1.385,0.1094,8.640389442443848,1.8430643699002722e-05,,,,,
2653,1.385,0.0225,1.0484223365783691,1.842973708068903e-05,,,,,
2654,1.386,0.0584,2.3924055099487305,1.842883046237534e-05,,,,,
2655,1.386,0.0336,1.0191364288330078,1.8427923844061654e-05,,,,,
2656,1.387,0.089,1.9212809801101685,1.842701722574796e-05,,,,,
2657,1.387,0.0664,1.9462250471115112,1.8426110607434273e-05,,,,,
2658,1.388,0.0452,0.9367542266845703,1.8425203989120582e-05,,,,,
2659,1.389,0.0227,1.165198802947998,1.842429737080689e-05,,,,,
2660,1.389,0.1367,1.8165574073791504,1.84233907524932e-05,,,,,
2661,1.39,0.0336,0.8623637557029724,1.8422484134179514e-05,,,,,
2662,1.39,0.0866,2.907541513442993,1.8421577515865823e-05,,,,,
2663,1.391,0.0711,3.1954715251922607,1.8420670897552133e-05,,,,,
2664,1.391,0.0991,1.724700689315796,1.8419764279238442e-05,,,,,
2665,1.392,0.0612,1.1857898235321045,1.8418857660924752e-05,,,,,
2666,1.392,0.0784,1.2771806716918945,1.841795104261106e-05,,,,,
2667,1.393,0.0177,0.7084333896636963,1.841704442429737e-05,,,,,
2668,1.393,0.0764,1.1160954236984253,1.8416137805983683e-05,,,,,
2669,1.394,0.0528,0.9403400421142578,1.8415231187669993e-05,,,,,
2670,1.394,0.0664,1.5651986598968506,1.8414324569356302e-05,,,,,
2671,1.395,0.0626,1.1076174974441528,1.8413417951042615e-05,,,,,
2672,1.395,0.0167,0.4449506402015686,1.841251133272892e-05,,,,,
2673,1.396,0.1369,3.565671920776367,1.841160471441523e-05,,,,,
2674,1.396,0.1247,2.146350383758545,1.8410698096101544e-05,,,,,
2675,1.397,0.0443,0.9398689270019531,1.8409791477787853e-05,,,,,
2676,1.397,0.0213,1.2173969745635986,1.8408884859474163e-05,,,,,
2677,1.398,0.0543,1.7825183868408203,1.8407978241160472e-05,,,,,
2678,1.398,0.0206,0.6968600749969482,1.8407071622846785e-05,,,,,
2679,1.399,0.0708,1.8886648416519165,1.8406165004533094e-05,,,,,
2680,1.399,0.0174,0.7177745699882507,1.8405258386219404e-05,,,,,
2681,1.4,0.0348,0.8229060173034668,1.8404351767905713e-05,,,,,
2682,1.401,0.108,1.6651289463043213,1.8403445149592023e-05,,,,,
2683,1.401,0.0532,2.2293686866760254,1.8402538531278332e-05,,,,,
2684,1.402,0.0856,3.4881410598754883,1.8401631912964645e-05,,,,,
2685,1.402,0.0636,1.1153682470321655,1.8400725294650954e-05,,,,,
2686,1.403,0.0769,1.9366027116775513,1.8399818676337264e-05,,,,,
2687,1.403,0.0407,1.271977186203003,1.8398912058023573e-05,,,,,
2688,1.404,0.1246,2.6004912853240967,1.8398005439709883e-05,,,,,
2689,1.404,0.0498,1.1602715253829956,1.8397098821396192e-05,,,,,
2690,1.405,0.0195,0.7974898219108582,1.8396192203082505e-05,,,,,
2691,1.405,0.0464,1.083804965019226,1.8395285584768815e-05,,,,,
2692,1.406,0.0438,1.5460865497589111,1.8394378966455124e-05,,,,,
2693,1.406,0.0232,0.9188938736915588,1.8393472348141434e-05,,,,,
2694,1.407,0.0269,0.7818137407302856,1.8392565729827746e-05,,,,,
2695,1.407,0.068,1.4500571489334106,1.8391659111514052e-05,,,,,
2696,1.408,0.0527,1.1967881917953491,1.8390752493200362e-05,,,,,
2697,1.408,0.0389,2.1684017181396484,1.8389845874886675e-05,,,,,
2698,1.409,0.0744,2.115912914276123,1.8388939256572984e-05,,,,,
2699,1.409,0.0661,1.6872751712799072,1.8388032638259294e-05,,,,,
2700,1.41,0.0594,1.3179830312728882,1.8387126019945603e-05,,,,,
2701,1.41,0.0679,1.6507405042648315,1.8386219401631916e-05,,,,,
2702,1.411,0.1177,2.4661850929260254,1.8385312783318225e-05,,,,,
2703,1.411,0.0953,2.514035224914551,1.8384406165004535e-05,,,,,
2704,1.412,0.0459,1.5071539878845215,1.8383499546690844e-05,,,,,
2705,1.413,0.0312,0.8529670238494873,1.8382592928377154e-05,,,,,
2706,1.413,0.1573,1.7147231101989746,1.8381686310063463e-05,,,,,
2707,1.414,0.034,1.0737460851669312,1.8380779691749776e-05,,,,,
2708,1.414,0.1595,2.451526403427124,1.8379873073436086e-05,,,,,
2709,1.415,0.0293,0.9953596591949463,1.8378966455122395e-05,,,,,
2710,1.415,0.0904,1.8672163486480713,1.8378059836808705e-05,,,,,
2711,1.416,0.0516,1.7681965827941895,1.8377153218495014e-05,,,,,
2712,1.416,0.0637,2.785613536834717,1.8376246600181323e-05,,,,,
2713,1.417,0.0793,2.8723325729370117,1.8375339981867636e-05,,,,,
2714,1.417,0.0515,1.3300797939300537,1.8374433363553946e-05,,,,,
2715,1.418,0.0491,2.0661203861236572,1.8373526745240255e-05,,,,,
2716,1.418,0.0267,1.4911398887634277,1.8372620126926565e-05,,,,,
2717,1.419,0.0425,1.0757524967193604,1.8371713508612878e-05,,,,,
2718,1.419,0.0488,1.0740084648132324,1.8370806890299187e-05,,,,,
2719,1.42,0.0248,0.487497478723526,1.8369900271985493e-05,,,,,
2720,1.42,0.0179,0.8573279976844788,1.8368993653671806e-05,,,,,
2721,1.421,0.0304,1.2858695983886719,1.8368087035358115e-05,,,,,
2722,1.421,0.0551,1.2928625345230103,1.8367180417044425e-05,,,,,
2723,1.422,0.0575,1.1940898895263672,1.8366273798730738e-05,,,,,
2724,1.422,0.0526,1.1102988719940186,1.8365367180417047e-05,,,,,
2725,1.423,0.1149,2.0384345054626465,1.8364460562103357e-05,,,,,
2726,1.423,0.0652,1.8736381530761719,1.8363553943789666e-05,,,,,
2727,1.424,0.0434,1.2930294275283813,1.8362647325475976e-05,,,,,
2728,1.425,0.0495,1.0318725109100342,1.8361740707162285e-05,,,,,
2729,1.425,0.0361,1.3191136121749878,1.8360834088848594e-05,,,,,
2730,1.426,0.0301,1.011991262435913,1.8359927470534907e-05,,,,,
2731,1.426,0.1004,1.2507102489471436,1.8359020852221217e-05,,,,,
2732,1.427,0.027,1.0579609870910645,1.8358114233907526e-05,,,,,
2733,1.427,0.0483,1.1749918460845947,1.8357207615593836e-05,,,,,
2734,1.428,0.0467,1.9153550863265991,1.835630099728015e-05,,,,,
2735,1.428,0.0517,1.2991516590118408,1.8355394378966455e-05,,,,,
2736,1.429,0.0325,1.1105542182922363,1.8354487760652767e-05,,,,,
2737,1.429,0.0482,1.389114499092102,1.8353581142339077e-05,,,,,
2738,1.43,0.0591,2.8981435298919678,1.8352674524025386e-05,,,,,
2739,1.43,0.0429,0.9695042967796326,1.8351767905711696e-05,,,,,
2740,1.431,0.0699,3.269819736480713,1.835086128739801e-05,,,,,
2741,1.431,0.0577,2.0481011867523193,1.8349954669084318e-05,,,,,
2742,1.432,0.0319,2.001561403274536,1.8349048050770628e-05,,,,,
2743,1.432,0.0195,1.0040991306304932,1.8348141432456937e-05,,,,,
2744,1.433,0.0641,1.8837357759475708,1.8347234814143247e-05,,,,,
2745,1.433,0.0572,1.223544716835022,1.8346328195829556e-05,,,,,
2746,1.434,0.0298,1.170261025428772,1.834542157751587e-05,,,,,
2747,1.434,0.0844,1.7502591609954834,1.834451495920218e-05,,,,,
2748,1.435,0.0689,1.2235817909240723,1.8343608340888488e-05,,,,,
2749,1.436,0.1271,1.915210247039795,1.8342701722574797e-05,,,,,
2750,1.436,0.0899,1.4615246057510376,1.834179510426111e-05,,,,,
2751,1.437,0.0856,1.692874789237976,1.8340888485947416e-05,,,,,
2752,1.437,0.0753,2.4367151260375977,1.8339981867633726e-05,,,,,
2753,1.438,0.1077,1.7674400806427002,1.833907524932004e-05,,,,,
2754,1.438,0.1139,3.7251765727996826,1.8338168631006348e-05,,,,,
2755,1.439,0.0585,2.2672765254974365,1.8337262012692657e-05,,,,,
2756,1.439,0.0474,0.9683117866516113,1.8336355394378967e-05,,,,,
2757,1.44,0.0602,1.3054991960525513,1.833544877606528e-05,,,,,
2758,1.44,0.1737,5.3155999183654785,1.833454215775159e-05,,,,,
2759,1.441,0.0575,1.1504980325698853,1.83336355394379e-05,,,,,
2760,1.441,0.1173,1.885540246963501,1.8332728921124208e-05,,,,,
2761,1.442,0.0821,1.8524872064590454,1.8331822302810518e-05,,,,,
2762,1.442,0.0784,2.340834617614746,1.8330915684496827e-05,,,,,
2763,1.443,0.0884,2.241323471069336,1.833000906618314e-05,,,,,
2764,1.443,0.047,1.2690013647079468,1.832910244786945e-05,,,,,
2765,1.444,0.0886,1.8410429954528809,1.832819582955576e-05,,,,,
2766,1.444,0.0501,1.5812228918075562,1.8327289211242068e-05,,,,,
2767,1.445,0.0653,1.5053688287734985,1.8326382592928378e-05,,,,,
2768,1.445,0.0916,1.0588963031768799,1.8325475974614687e-05,,,,,
2769,1.446,0.0555,1.827518105506897,1.8324569356301e-05,,,,,
2770,1.446,0.0661,1.6661938428878784,1.832366273798731e-05,,,,,
2771,1.447,0.0247,0.5188150405883789,1.832275611967362e-05,,,,,
2772,1.448,0.1102,3.8610591888427734,1.832184950135993e-05,,,,,
2773,1.448,0.0518,0.9675480127334595,1.832094288304624e-05,,,,,
2774,1.449,0.0734,2.071777105331421,1.8320036264732547e-05,,,,,
2775,1.449,0.0328,1.201365351676941,1.8319129646418857e-05,,,,,
2776,1.45,0.0386,0.8135249614715576,1.831822302810517e-05,,,,,
2777,1.45,0.1284,2.1790997982025146,1.831731640979148e-05,,,,,
2778,1.451,0.101,1.6888930797576904,1.831640979147779e-05,,,,,
2779,1.451,0.065,1.5112301111221313,1.83155031731641e-05,,,,,
2780,1.452,0.0356,1.1682170629501343,1.831459655485041e-05,,,,,
2781,1.452,0.0671,1.497818112373352,1.831368993653672e-05,,,,,
2782,1.453,0.0766,1.9214674234390259,1.831278331822303e-05,,,,,
2783,1.453,0.0721,1.5870939493179321,1.831187669990934e-05,,,,,
2784,1.454,0.019,0.7831011414527893,1.831097008159565e-05,,,,,
2785,1.454,0.0707,1.752464771270752,1.8310063463281958e-05,,,,,
2786,1.455,0.0643,1.1245454549789429,1.830915684496827e-05,,,,,
2787,1.455,0.0491,1.7630488872528076,1.830825022665458e-05,,,,,
2788,1.456,0.1349,1.989234209060669,1.830734360834089e-05,,,,,
2789,1.456,0.0301,1.3868999481201172,1.83064369900272e-05,,,,,
2790,1.457,0.0752,2.426020383834839,1.830553037171351e-05,,,,,
2791,1.457,0.0576,1.4811633825302124,1.830462375339982e-05,,,,,
2792,1.458,0.0666,2.6611692905426025,1.830371713508613e-05,,,,,
2793,1.458,0.0932,1.3865069150924683,1.830281051677244e-05,,,,,
2794,1.459,0.0503,2.492736577987671,1.830190389845875e-05,,,,,
2795,1.46,0.085,1.7954630851745605,1.830099728014506e-05,,,,,
2796,1.46,0.0773,1.59100341796875,1.8300090661831372e-05,,,,,
2797,1.461,0.0149,1.2266861200332642,1.8299184043517682e-05,,,,,
2798,1.461,0.0308,0.9117233753204346,1.829827742520399e-05,,,,,
2799,1.462,0.1125,2.820512533187866,1.82973708068903e-05,,,,,
2800,1.462,0.121,3.0642740726470947,1.829646418857661e-05,,,,,
2801,1.463,0.111,2.6561503410339355,1.829555757026292e-05,,,,,
2802,1.463,0.0379,1.6458443403244019,1.8294650951949233e-05,,,,,
2803,1.464,0.0608,1.6278517246246338,1.8293744333635542e-05,,,,,
2804,1.464,0.0225,1.2010935544967651,1.829283771532185e-05,,,,,
2805,1.465,0.0463,1.5159658193588257,1.829193109700816e-05,,,,,
2806,1.465,0.1146,1.652098536491394,1.829102447869447e-05,,,,,
2807,1.466,0.0321,0.978976309299469,1.829011786038078e-05,,,,,
2808,1.466,0.0588,1.4143933057785034,1.828921124206709e-05,,,,,
2809,1.467,0.0446,1.224858045578003,1.8288304623753402e-05,,,,,
2810,1.467,0.1206,1.9870506525039673,1.828739800543971e-05,,,,,
2811,1.468,0.0334,2.095933198928833,1.828649138712602e-05,,,,,
2812,1.468,0.0699,0.9665704369544983,1.8285584768812334e-05,,,,,
2813,1.469,0.0946,1.3987056016921997,1.8284678150498643e-05,,,,,
2814,1.469,0.0143,0.777145504951477,1.828377153218495e-05,,,,,
2815,1.47,0.0351,1.1373746395111084,1.8282864913871262e-05,,,,,
2816,1.47,0.0247,1.2872626781463623,1.8281958295557572e-05,,,,,
2817,1.471,0.0228,0.9479537010192871,1.828105167724388e-05,,,,,
2818,1.472,0.0424,1.418333649635315,1.828014505893019e-05,,,,,
2819,1.472,0.1869,1.6549690961837769,1.8279238440616504e-05,,,,,
2820,1.473,0.0099,0.8362709879875183,1.8278331822302813e-05,,,,,
2821,1.473,0.0965,1.6172120571136475,1.8277425203989122e-05,,,,,
2822,1.474,0.1069,1.9324848651885986,1.8276518585675432e-05,,,,,
2823,1.474,0.0872,1.214611530303955,1.827561196736174e-05,,,,,
2824,1.475,0.0374,1.0206743478775024,1.827470534904805e-05,,,,,
2825,1.475,0.0716,1.6970351934432983,1.8273798730734364e-05,,,,,
2826,1.476,0.0742,1.5073202848434448,1.8272892112420673e-05,,,,,
2827,1.476,0.0581,2.17327618598938,1.8271985494106983e-05,,,,,
2828,1.477,0.1042,3.3344428539276123,1.8271078875793292e-05,,,,,
2829,1.477,0.0404,1.1233100891113281,1.8270172257479605e-05,,,,,
2830,1.478,0.0102,0.4119195342063904,1.826926563916591e-05,,,,,
2831,1.478,0.0445,1.5376687049865723,1.826835902085222e-05,,,,,
2832,1.479,0.0529,1.1000380516052246,1.8267452402538533e-05,,,,,
2833,1.479,0.0374,1.9509950876235962,1.8266545784224843e-05,,,,,
2834,1.48,0.0576,0.9906671047210693,1.8265639165911152e-05,,,,,
2835,1.48,0.0474,1.2806793451309204,1.8264732547597465e-05,,,,,
2836,1.481,0.0705,1.467082142829895,1.8263825929283775e-05,,,,,
2837,1.481,0.0532,1.044257402420044,1.8262919310970084e-05,,,,,
2838,1.482,0.119,2.3614633083343506,1.8262012692656393e-05,,,,,
2839,1.483,0.1273,1.7334755659103394,1.8261106074342703e-05,,,,,
2840,1.483,0.0471,1.632285237312317,1.8260199456029012e-05,,,,,
2841,1.484,0.0892,1.5406450033187866,1.8259292837715322e-05,,,,,
2842,1.484,0.0315,0.9917728304862976,1.8258386219401635e-05,,,,,
2843,1.485,0.066,1.3246725797653198,1.8257479601087944e-05,,,,,
2844,1.485,0.0485,1.237314224243164,1.8256572982774254e-05,,,,,
2845,1.486,0.0595,1.1881046295166016,1.8255666364460563e-05,,,,,
2846,1.486,0.0338,1.9534573554992676,1.8254759746146873e-05,,,,,
2847,1.487,0.0331,1.5164796113967896,1.8253853127833182e-05,,,,,
2848,1.487,0.0375,0.8326168656349182,1.8252946509519495e-05,,,,,
2849,1.488,0.1035,3.590784788131714,1.8252039891205804e-05,,,,,
2850,1.488,0.0387,1.2969355583190918,1.8251133272892114e-05,,,,,
2851,1.489,0.1053,1.785744309425354,1.8250226654578423e-05,,,,,
2852,1.489,0.1146,3.934187650680542,1.8249320036264736e-05,,,,,
2853,1.49,0.0972,1.6134653091430664,1.8248413417951042e-05,,,,,
2854,1.49,0.0334,1.2058430910110474,1.8247506799637355e-05,,,,,
2855,1.491,0.0703,1.439269781112671,1.8246600181323664e-05,,,,,
2856,1.491,0.0844,1.9095244407653809,1.8245693563009974e-05,,,,,
2857,1.492,0.0904,2.0033271312713623,1.8244786944696283e-05,,,,,
2858,1.492,0.0325,0.7668402194976807,1.8243880326382596e-05,,,,,
2859,1.493,0.0655,0.7937811017036438,1.8242973708068906e-05,,,,,
2860,1.493,0.0712,1.170052409172058,1.8242067089755215e-05,,,,,
2861,1.494,0.0816,2.111987590789795,1.8241160471441525e-05,,,,,
2862,1.495,0.1391,1.6077746152877808,1.8240253853127834e-05,,,,,
2863,1.495,0.0999,1.610080361366272,1.8239347234814144e-05,,,,,
2864,1.496,0.0214,0.6763147711753845,1.8238440616500453e-05,,,,,
2865,1.496,0.0712,1.8812682628631592,1.8237533998186766e-05,,,,,
2866,1.497,0.034,0.914852499961853,1.8236627379873075e-05,,,,,
2867,1.497,0.0203,0.9672561287879944,1.8235720761559385e-05,,,,,
2868,1.498,0.0482,1.5638372898101807,1.8234814143245698e-05,,,,,
2869,1.498,0.0527,1.451012134552002,1.8233907524932004e-05,,,,,
2870,1.499,0.0555,2.6996965408325195,1.8233000906618313e-05,,,,,
2871,1.499,0.0643,1.6446739435195923,1.8232094288304626e-05,,,,,
2872,1.5,0.0618,1.4117597341537476,1.8231187669990935e-05,,,,,
2872,1.5,,,,0.7320954906664426,0.7320954906664426,8.4173,95.043,0.95
2873,1.5,0.0067,0.2447548359632492,1.8230281051677245e-05,,,,,
2874,1.501,0.0601,1.5296894311904907,1.8229374433363554e-05,,,,,
2875,1.501,0.0494,0.9303334951400757,1.8228467815049867e-05,,,,,
2876,1.502,0.0881,2.1698105335235596,1.8227561196736177e-05,,,,,
2877,1.502,0.1082,2.6314327716827393,1.8226654578422486e-05,,,,,
2878,1.503,0.0688,0.8447969555854797,1.8225747960108796e-05,,,,,
2879,1.503,0.11,1.7935893535614014,1.8224841341795105e-05,,,,,
2880,1.504,0.0582,0.9696404933929443,1.8223934723481415e-05,,,,,
2881,1.504,0.1493,2.019529342651367,1.8223028105167727e-05,,,,,
2882,1.505,0.0561,1.6829826831817627,1.8222121486854037e-05,,,,,
2883,1.505,0.0424,0.6996399760246277,1.8221214868540346e-05,,,,,
2884,1.506,0.0476,1.5525147914886475,1.8220308250226656e-05,,,,,
2885,1.507,0.0646,1.9580168724060059,1.8219401631912965e-05,,,,,
2886,1.507,0.0695,1.352827548980713,1.8218495013599275e-05,,,,,
2887,1.508,0.0383,0.7943693995475769,1.8217588395285588e-05,,,,,
2888,1.508,0.0415,1.131380319595337,1.8216681776971897e-05,,,,,
2889,1.509,0.033,1.1663587093353271,1.8215775158658206e-05,,,,,
2890,1.509,0.0517,1.0803868770599365,1.8214868540344516e-05,,,,,
2891,1.51,0.0105,0.6019615530967712,1.821396192203083e-05,,,,,
2892,1.51,0.0766,2.5291168689727783,1.8213055303717138e-05,,,,,
2893,1.511,0.1273,2.111206531524658,1.8212148685403444e-05,,,,,
2894,1.511,0.0765,1.0100675821304321,1.8211242067089757e-05,,,,,
2895,1.512,0.043,1.3077913522720337,1.8210335448776067e-05,,,,,
2896,1.512,0.1387,1.9212945699691772,1.8209428830462376e-05,,,,,
2897,1.513,0.0384,1.2036606073379517,1.8208522212148686e-05,,,,,
2898,1.513,0.0275,0.6360739469528198,1.8207615593835e-05,,,,,
2899,1.514,0.0328,0.9738973379135132,1.8206708975521308e-05,,,,,
2900,1.514,0.0873,1.7166671752929688,1.8205802357207617e-05,,,,,
2901,1.515,0.063,2.8230111598968506,1.8204895738893927e-05,,,,,
2902,1.515,0.0428,1.7610188722610474,1.8203989120580236e-05,,,,,
2903,1.516,0.0437,1.0802688598632812,1.8203082502266546e-05,,,,,
2904,1.516,0.0782,1.577093243598938,1.820217588395286e-05,,,,,
2905,1.517,0.0538,0.849087655544281,1.8201269265639168e-05,,,,,
2906,1.517,0.0644,1.5306313037872314,1.8200362647325477e-05,,,,,
2907,1.518,0.0374,1.8940646648406982,1.8199456029011787e-05,,,,,
2908,1.519,0.0478,1.7961245775222778,1.81985494106981e-05,,,,,
2909,1.519,0.1073,1.694661021232605,1.8197642792384406e-05,,,,,
2910,1.52,0.0762,5.6649065017700195,1.819673617407072e-05,,,,,
2911,1.52,0.091,1.7546031475067139,1.8195829555757028e-05,,,,,
2912,1.521,0.0528,1.446797251701355,1.8194922937443338e-05,,,,,
2913,1.521,0.1041,1.1203618049621582,1.8194016319129647e-05,,,,,
2914,1.522,0.0604,5.020479679107666,1.819310970081596e-05,,,,,
2915,1.522,0.0734,2.3621091842651367,1.819220308250227e-05,,,,,
2916,1.523,0.0634,1.683528184890747,1.819129646418858e-05,,,,,
2917,1.523,0.2183,2.1491990089416504,1.819038984587489e-05,,,,,
2918,1.524,0.107,1.8659332990646362,1.8189483227561198e-05,,,,,
2919,1.524,0.1139,1.9833600521087646,1.8188576609247507e-05,,,,,
2920,1.525,0.0425,1.0990488529205322,1.8187669990933817e-05,,,,,
2921,1.525,0.0471,1.4682366847991943,1.818676337262013e-05,,,,,
