step,epoch,loss,grad_norm,learning_rate,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1375,1.667,0.0214,0.2936984896659851,1.794402356902357e-05,,,,,,,,,,,,,,,,,
1380,1.673,0.0217,0.31211191415786743,1.7933501683501683e-05,,,,,,,,,,,,,,,,,
1385,1.679,0.0213,0.28766417503356934,1.79229797979798e-05,,,,,,,,,,,,,,,,,
1390,1.685,0.0214,0.26861152052879333,1.7912457912457915e-05,,,,,,,,,,,,,,,,,
1395,1.691,0.0218,0.2387586236000061,1.7901936026936028e-05,,,,,,,,,,,,,,,,,
1400,1.697,0.022,0.3855009973049164,1.7891414141414144e-05,,,,,,,,,,,,,,,,,
1405,1.703,0.0217,0.30070140957832336,1.7880892255892257e-05,,,,,,,,,,,,,,,,,
1410,1.709,0.0215,0.3289494216442108,1.7870370370370373e-05,,,,,,,,,,,,,,,,,
1415,1.715,0.0212,0.23573727905750275,1.7859848484848485e-05,,,,,,,,,,,,,,,,,
1420,1.721,0.0226,0.24287883937358856,1.78493265993266e-05,,,,,,,,,,,,,,,,,
1425,1.727,0.0222,0.20747259259223938,1.7838804713804718e-05,,,,,,,,,,,,,,,,,
1430,1.733,0.0226,0.4425068497657776,1.782828282828283e-05,,,,,,,,,,,,,,,,,
1435,1.739,0.0228,0.3694164454936981,1.7817760942760943e-05,,,,,,,,,,,,,,,,,
1440,1.745,0.0225,0.2606164515018463,1.780723905723906e-05,,,,,,,,,,,,,,,,,
1445,1.752,0.0224,0.3158935308456421,1.7796717171717172e-05,,,,,,,,,,,,,,,,,
1450,1.758,0.0218,0.2738884687423706,1.7786195286195288e-05,,,,,,,,,,,,,,,,,
1455,1.764,0.0223,0.2958800196647644,1.77756734006734e-05,,,,,,,,,,,,,,,,,
1460,1.77,0.0233,0.2516324520111084,1.7765151515151517e-05,,,,,,,,,,,,,,,,,
1465,1.776,0.023,0.30084657669067383,1.7754629629629633e-05,,,,,,,,,,,,,,,,,
1470,1.782,0.0226,0.25291115045547485,1.7744107744107745e-05,,,,,,,,,,,,,,,,,
1475,1.788,0.0214,0.26246267557144165,1.773358585858586e-05,,,,,,,,,,,,,,,,,
1480,1.794,0.0223,0.23570364713668823,1.7723063973063974e-05,,,,,,,,,,,,,,,,,
1485,1.8,0.0215,0.24564942717552185,1.7712542087542087e-05,,,,,,,,,,,,,,,,,
1490,1.806,0.0225,0.24947935342788696,1.7702020202020203e-05,,,,,,,,,,,,,,,,,
1495,1.812,0.0227,0.22033944725990295,1.769149831649832e-05,,,,,,,,,,,,,,,,,
1500,1.818,0.0216,0.24024741351604462,1.768097643097643e-05,,,,,,,,,,,,,,,,,
1505,1.824,0.021,0.2044433355331421,1.7670454545454548e-05,,,,,,,,,,,,,,,,,
1510,1.83,0.0222,0.20354753732681274,1.765993265993266e-05,,,,,,,,,,,,,,,,,
1515,1.836,0.0226,0.3119855225086212,1.7649410774410777e-05,,,,,,,,,,,,,,,,,
1520,1.842,0.0219,0.32089123129844666,1.763888888888889e-05,,,,,,,,,,,,,,,,,
1525,1.848,0.0219,0.2285999357700348,1.7628367003367005e-05,,,,,,,,,,,,,,,,,
1530,1.855,0.0239,0.3225323259830475,1.7617845117845118e-05,,,,,,,,,,,,,,,,,
1535,1.861,0.023,0.2581339180469513,1.7607323232323234e-05,,,,,,,,,,,,,,,,,
1540,1.867,0.0226,0.31842324137687683,1.759680134680135e-05,,,,,,,,,,,,,,,,,
1545,1.873,0.0222,0.2776392698287964,1.7586279461279463e-05,,,,,,,,,,,,,,,,,
1550,1.879,0.021,0.23660686612129211,1.7575757575757576e-05,,,,,,,,,,,,,,,,,
1555,1.885,0.0241,0.3247326612472534,1.756523569023569e-05,,,,,,,,,,,,,,,,,
1560,1.891,0.0229,0.335563063621521,1.7554713804713804e-05,,,,,,,,,,,,,,,,,
1565,1.897,0.0221,0.2251315861940384,1.754419191919192e-05,,,,,,,,,,,,,,,,,
1570,1.903,0.0221,0.38145750761032104,1.7533670033670036e-05,,,,,,,,,,,,,,,,,
1575,1.909,0.0221,0.24702540040016174,1.752314814814815e-05,,,,,,,,,,,,,,,,,
1580,1.915,0.0227,0.319678395986557,1.7512626262626265e-05,,,,,,,,,,,,,,,,,
1585,1.921,0.0226,0.4400114417076111,1.7502104377104378e-05,,,,,,,,,,,,,,,,,
1590,1.927,0.0222,0.22215083241462708,1.7491582491582494e-05,,,,,,,,,,,,,,,,,
1595,1.933,0.0239,0.4261590838432312,1.7481060606060607e-05,,,,,,,,,,,,,,,,,
1600,1.939,0.0234,0.40792784094810486,1.7470538720538723e-05,,,,,,,,,,,,,,,,,
1605,1.945,0.022,0.30221790075302124,1.746001683501684e-05,,,,,,,,,,,,,,,,,
1610,1.952,0.0229,0.2864539921283722,1.744949494949495e-05,,,,,,,,,,,,,,,,,
1615,1.958,0.0221,0.2444179654121399,1.7438973063973064e-05,,,,,,,,,,,,,,,,,
1620,1.964,0.0233,0.2774612009525299,1.742845117845118e-05,,,,,,,,,,,,,,,,,
1625,1.97,0.0218,0.2556855082511902,1.7417929292929293e-05,,,,,,,,,,,,,,,,,
1630,1.976,0.0223,0.19792823493480682,1.740740740740741e-05,,,,,,,,,,,,,,,,,
1635,1.982,0.0222,0.26134195923805237,1.7396885521885522e-05,,,,,,,,,,,,,,,,,
1640,1.988,0.022,0.33057186007499695,1.7386363636363638e-05,,,,,,,,,,,,,,,,,
1645,1.994,0.0214,0.2483343780040741,1.7375841750841754e-05,,,,,,,,,,,,,,,,,
1650,2.0,0.0213,0.2338462620973587,1.7365319865319867e-05,,,,,,,,,,,,,,,,,
1650,2.0,,,,0.556894243591122,0.5865384614884604,0.7562408222701237,0.6507413508559884,0.6157303370285195,0.5271739129937825,0.3948220064280098,0.5840201620937151,20.4005,34.313,0.343,,,,,,
1655,2.006,0.016,0.1618904173374176,1.7354797979797983e-05,,,,,,,,,,,,,,,,,
1660,2.012,0.0118,0.3419892489910126,1.7344276094276095e-05,,,,,,,,,,,,,,,,,
1665,2.018,0.012,0.34006646275520325,1.733375420875421e-05,,,,,,,,,,,,,,,,,
1670,2.024,0.0118,0.25033968687057495,1.7323232323232324e-05,,,,,,,,,,,,,,,,,
1675,2.03,0.0104,0.2597855031490326,1.7312710437710437e-05,,,,,,,,,,,,,,,,,
1680,2.036,0.0117,0.266411155462265,1.7302188552188553e-05,,,,,,,,,,,,,,,,,
1685,2.042,0.0104,0.2722558379173279,1.729166666666667e-05,,,,,,,,,,,,,,,,,
1690,2.048,0.0103,0.2640942335128784,1.7281144781144782e-05,,,,,,,,,,,,,,,,,
1695,2.055,0.0109,0.2571050524711609,1.7270622895622898e-05,,,,,,,,,,,,,,,,,
1700,2.061,0.0105,0.26760923862457275,1.726010101010101e-05,,,,,,,,,,,,,,,,,
1705,2.067,0.0106,0.3142719566822052,1.7249579124579127e-05,,,,,,,,,,,,,,,,,
1710,2.073,0.0109,0.2843815088272095,1.723905723905724e-05,,,,,,,,,,,,,,,,,
1715,2.079,0.0108,0.3560183644294739,1.7228535353535355e-05,,,,,,,,,,,,,,,,,
1720,2.085,0.0117,0.37386396527290344,1.721801346801347e-05,,,,,,,,,,,,,,,,,
1725,2.091,0.0101,0.31739798188209534,1.7207491582491584e-05,,,,,,,,,,,,,,,,,
1730,2.097,0.0119,0.2762084901332855,1.71969696969697e-05,,,,,,,,,,,,,,,,,
1735,2.103,0.0111,0.28096550703048706,1.7186447811447813e-05,,,,,,,,,,,,,,,,,
1740,2.109,0.011,0.30281853675842285,1.7175925925925926e-05,,,,,,,,,,,,,,,,,
1745,2.115,0.0106,0.33616048097610474,1.7165404040404042e-05,,,,,,,,,,,,,,,,,
1750,2.121,0.01,0.25687795877456665,1.7154882154882154e-05,,,,,,,,,,,,,,,,,
1755,2.127,0.0115,0.3211696743965149,1.714436026936027e-05,,,,,,,,,,,,,,,,,
1760,2.133,0.0105,0.24808833003044128,1.7133838383838387e-05,,,,,,,,,,,,,,,,,
1765,2.139,0.011,0.2579379081726074,1.71233164983165e-05,,,,,,,,,,,,,,,,,
1770,2.145,0.0113,0.28279685974121094,1.7112794612794615e-05,,,,,,,,,,,,,,,,,
1775,2.152,0.0108,0.4101005792617798,1.7102272727272728e-05,,,,,,,,,,,,,,,,,
1780,2.158,0.0119,0.3944685161113739,1.7091750841750844e-05,,,,,,,,,,,,,,,,,
1785,2.164,0.0113,0.28269174695014954,1.7081228956228957e-05,,,,,,,,,,,,,,,,,
1790,2.17,0.0118,0.31652042269706726,1.707070707070707e-05,,,,,,,,,,,,,,,,,
1795,2.176,0.0104,0.2645286023616791,1.706018518518519e-05,,,,,,,,,,,,,,,,,
1800,2.182,0.0116,0.3718743920326233,1.7049663299663302e-05,,,,,,,,,,,,,,,,,
1805,2.188,0.0112,0.330829381942749,1.7039141414141414e-05,,,,,,,,,,,,,,,,,
1810,2.194,0.0122,0.2694070637226105,1.702861952861953e-05,,,,,,,,,,,,,,,,,
1815,2.2,0.0115,0.26952868700027466,1.7018097643097643e-05,,,,,,,,,,,,,,,,,
1820,2.206,0.0108,0.2718161344528198,1.700757575757576e-05,,,,,,,,,,,,,,,,,
1825,2.212,0.0109,0.22478964924812317,1.6997053872053872e-05,,,,,,,,,,,,,,,,,
1830,2.218,0.0111,0.3214358985424042,1.6986531986531988e-05,,,,,,,,,,,,,,,,,
1835,2.224,0.0102,0.2802523672580719,1.6976010101010104e-05,,,,,,,,,,,,,,,,,
1840,2.23,0.0118,0.2561115026473999,1.6965488215488217e-05,,,,,,,,,,,,,,,,,
1845,2.236,0.011,0.3453032672405243,1.6954966329966333e-05,,,,,,,,,,,,,,,,,
1850,2.242,0.0116,0.3034798800945282,1.6944444444444446e-05,,,,,,,,,,,,,,,,,
1855,2.248,0.0113,0.3479810357093811,1.6933922558922558e-05,,,,,,,,,,,,,,,,,
1860,2.255,0.0113,0.2488391399383545,1.6923400673400674e-05,,,,,,,,,,,,,,,,,
1865,2.261,0.0113,0.2648508846759796,1.691287878787879e-05,,,,,,,,,,,,,,,,,
1870,2.267,0.0111,0.2935727536678314,1.6902356902356903e-05,,,,,,,,,,,,,,,,,
1875,2.273,0.0116,0.35602104663848877,1.689183501683502e-05,,,,,,,,,,,,,,,,,
1880,2.279,0.011,0.32553160190582275,1.6881313131313132e-05,,,,,,,,,,,,,,,,,
1885,2.285,0.0114,0.2826681137084961,1.6870791245791248e-05,,,,,,,,,,,,,,,,,
1890,2.291,0.0123,0.3339107930660248,1.686026936026936e-05,,,,,,,,,,,,,,,,,
1895,2.297,0.0112,0.2630999684333801,1.6849747474747477e-05,,,,,,,,,,,,,,,,,
1900,2.303,0.0115,0.29252368211746216,1.683922558922559e-05,,,,,,,,,,,,,,,,,
1905,2.309,0.0122,0.322020560503006,1.6828703703703706e-05,,,,,,,,,,,,,,,,,
1910,2.315,0.0115,0.300738662481308,1.681818181818182e-05,,,,,,,,,,,,,,,,,
1915,2.321,0.0118,0.30728548765182495,1.6807659932659934e-05,,,,,,,,,,,,,,,,,
1920,2.327,0.012,0.2880406081676483,1.6797138047138047e-05,,,,,,,,,,,,,,,,,
1925,2.333,0.0118,0.33597028255462646,1.6786616161616163e-05,,,,,,,,,,,,,,,,,
1930,2.339,0.0126,0.2946256101131439,1.6776094276094276e-05,,,,,,,,,,,,,,,,,
1935,2.345,0.0115,0.29263290762901306,1.6765572390572392e-05,,,,,,,,,,,,,,,,,
1940,2.352,0.0115,0.28232911229133606,1.6755050505050508e-05,,,,,,,,,,,,,,,,,
1945,2.358,0.0109,0.28268107771873474,1.674452861952862e-05,,,,,,,,,,,,,,,,,
1950,2.364,0.011,0.28213533759117126,1.6734006734006737e-05,,,,,,,,,,,,,,,,,
1955,2.37,0.0117,0.22684381902217865,1.672348484848485e-05,,,,,,,,,,,,,,,,,
1960,2.376,0.0113,0.2657870650291443,1.6712962962962966e-05,,,,,,,,,,,,,,,,,
1965,2.382,0.0128,0.24432873725891113,1.6702441077441078e-05,,,,,,,,,,,,,,,,,
1970,2.388,0.0117,0.24602483212947845,1.669191919191919e-05,,,,,,,,,,,,,,,,,
1975,2.394,0.0118,0.3458459675312042,1.6681397306397307e-05,,,,,,,,,,,,,,,,,
1980,2.4,0.0119,0.4982515573501587,1.6670875420875423e-05,,,,,,,,,,,,,,,,,
1985,2.406,0.0123,0.30867841839790344,1.6660353535353536e-05,,,,,,,,,,,,,,,,,
1990,2.412,0.0117,0.3707466125488281,1.6649831649831652e-05,,,,,,,,,,,,,,,,,
1995,2.418,0.0121,0.3118560314178467,1.6639309764309765e-05,,,,,,,,,,,,,,,,,
2000,2.424,0.0131,0.3062528371810913,1.662878787878788e-05,,,,,,,,,,,,,,,,,
2005,2.43,0.012,0.31685858964920044,1.6618265993265993e-05,,,,,,,,,,,,,,,,,
2010,2.436,0.0115,0.30381453037261963,1.660774410774411e-05,,,,,,,,,,,,,,,,,
2015,2.442,0.0115,0.3506297469139099,1.6597222222222225e-05,,,,,,,,,,,,,,,,,
2020,2.448,0.0123,0.33299145102500916,1.6586700336700338e-05,,,,,,,,,,,,,,,,,
2025,2.455,0.0119,0.26865124702453613,1.6576178451178454e-05,,,,,,,,,,,,,,,,,
2030,2.461,0.0128,0.22771459817886353,1.6565656565656567e-05,,,,,,,,,,,,,,,,,
2035,2.467,0.0121,0.33867815136909485,1.655513468013468e-05,,,,,,,,,,,,,,,,,
2040,2.473,0.0127,0.3852105736732483,1.6544612794612796e-05,,,,,,,,,,,,,,,,,
2045,2.479,0.0123,0.3353423774242401,1.653409090909091e-05,,,,,,,,,,,,,,,,,
2050,2.485,0.0122,0.2938811480998993,1.6523569023569024e-05,,,,,,,,,,,,,,,,,
2055,2.491,0.0126,0.29160669445991516,1.651304713804714e-05,,,,,,,,,,,,,,,,,
2060,2.497,0.0123,0.3103395998477936,1.6502525252525253e-05,,,,,,,,,,,,,,,,,
2062,2.499,,,,0.5213032580953034,0.5486111110609938,0.7462473194638533,0.5534693877050143,0.5702036441085685,0.5365853658039264,0.40764331205672244,0.5548661997563403,21.1254,33.135,0.331,,,,,,
2065,2.503,0.0117,0.3222511410713196,1.649200336700337e-05,,,,,,,,,,,,,,,,,
2070,2.509,0.0116,0.2923223674297333,1.6481481481481482e-05,,,,,,,,,,,,,,,,,
2075,2.515,0.0123,0.26493188738822937,1.6470959595959598e-05,,,,,,,,,,,,,,,,,
2080,2.521,0.0123,0.25480538606643677,1.646043771043771e-05,,,,,,,,,,,,,,,,,
2085,2.527,0.0112,0.28262826800346375,1.6449915824915827e-05,,,,,,,,,,,,,,,,,
2090,2.533,0.011,0.2994636297225952,1.6439393939393943e-05,,,,,,,,,,,,,,,,,
2095,2.539,0.0113,0.284716933965683,1.6428872053872056e-05,,,,,,,,,,,,,,,,,
2100,2.545,0.0115,0.2763708829879761,1.641835016835017e-05,,,,,,,,,,,,,,,,,
2105,2.552,0.0114,0.34547945857048035,1.6407828282828284e-05,,,,,,,,,,,,,,,,,
2110,2.558,0.012,0.3384125530719757,1.6397306397306397e-05,,,,,,,,,,,,,,,,,
2115,2.564,0.0118,0.3004201352596283,1.6386784511784513e-05,,,,,,,,,,,,,,,,,
2120,2.57,0.012,0.3148300349712372,1.6376262626262626e-05,,,,,,,,,,,,,,,,,
2125,2.576,0.0124,0.2848632335662842,1.6365740740740742e-05,,,,,,,,,,,,,,,,,
2130,2.582,0.0111,0.3525362014770508,1.6355218855218858e-05,,,,,,,,,,,,,,,,,
2135,2.588,0.0127,0.23936454951763153,1.634469696969697e-05,,,,,,,,,,,,,,,,,
2140,2.594,0.0131,0.3378409743309021,1.6334175084175087e-05,,,,,,,,,,,,,,,,,
2145,2.6,0.0115,0.2590164244174957,1.63236531986532e-05,,,,,,,,,,,,,,,,,
2150,2.606,0.0133,0.3690125644207001,1.6313131313131316e-05,,,,,,,,,,,,,,,,,
2155,2.612,0.0124,0.3291385769844055,1.630260942760943e-05,,,,,,,,,,,,,,,,,
2160,2.618,0.0116,0.30285370349884033,1.629208754208754e-05,,,,,,,,,,,,,,,,,
2165,2.624,0.0123,0.26839324831962585,1.6281565656565657e-05,,,,,,,,,,,,,,,,,
2170,2.63,0.0131,0.2724572718143463,1.6271043771043773e-05,,,,,,,,,,,,,,,,,
2175,2.636,0.0122,0.2786667048931122,1.6260521885521886e-05,,,,,,,,,,,,,,,,,
2180,2.642,0.0122,0.3100707232952118,1.6250000000000002e-05,,,,,,,,,,,,,,,,,
2185,2.648,0.0121,0.3047126829624176,1.6239478114478115e-05,,,,,,,,,,,,,,,,,
2190,2.655,0.0123,0.27792996168136597,1.622895622895623e-05,,,,,,,,,,,,,,,,,
2195,2.661,0.0118,0.26950356364250183,1.6218434343434343e-05,,,,,,,,,,,,,,,,,
2200,2.667,0.0132,0.2568863332271576,1.620791245791246e-05,,,,,,,,,,,,,,,,,
2205,2.673,0.0126,0.3198610246181488,1.6197390572390576e-05,,,,,,,,,,,,,,,,,
2210,2.679,0.0127,0.3166673183441162,1.6186868686868688e-05,,,,,,,,,,,,,,,,,
2215,2.685,0.013,0.289173424243927,1.6176346801346804e-05,,,,,,,,,,,,,,,,,
2220,2.691,0.013,0.24265529215335846,1.6165824915824917e-05,,,,,,,,,,,,,,,,,
2225,2.697,0.0105,0.32856208086013794,1.615530303030303e-05,,,,,,,,,,,,,,,,,
2230,2.703,0.0126,0.36661237478256226,1.6144781144781146e-05,,,,,,,,,,,,,,,,,
2235,2.709,0.0117,0.30214548110961914,1.613425925925926e-05,,,,,,,,,,,,,,,,,
2240,2.715,0.0128,0.2760744094848633,1.6123737373737375e-05,,,,,,,,,,,,,,,,,
2245,2.721,0.0132,0.36803749203681946,1.611321548821549e-05,,,,,,,,,,,,,,,,,
2250,2.727,0.0131,0.48875054717063904,1.6102693602693603e-05,,,,,,,,,,,,,,,,,
2255,2.733,0.0135,0.3877354860305786,1.609217171717172e-05,,,,,,,,,,,,,,,,,
2260,2.739,0.0125,0.2742873728275299,1.6081649831649832e-05,,,,,,,,,,,,,,,,,
2265,2.745,0.012,0.3105032742023468,1.6071127946127948e-05,,,,,,,,,,,,,,,,,
2270,2.752,0.0129,0.30752795934677124,1.606060606060606e-05,,,,,,,,,,,,,,,,,
2275,2.758,0.013,0.2765566110610962,1.6050084175084177e-05,,,,,,,,,,,,,,,,,
2280,2.764,0.0126,0.2795851230621338,1.6039562289562293e-05,,,,,,,,,,,,,,,,,
2285,2.77,0.0121,0.3241623640060425,1.6029040404040406e-05,,,,,,,,,,,,,,,,,
2290,2.776,0.0119,0.2579801082611084,1.601851851851852e-05,,,,,,,,,,,,,,,,,
2295,2.782,0.012,0.26610973477363586,1.6007996632996635e-05,,,,,,,,,,,,,,,,,
2300,2.788,0.0129,0.27912789583206177,1.5997474747474747e-05,,,,,,,,,,,,,,,,,
2305,2.794,0.0126,0.2679251432418823,1.5986952861952863e-05,,,,,,,,,,,,,,,,,
2310,2.8,0.0119,0.3572099804878235,1.597643097643098e-05,,,,,,,,,,,,,,,,,
2315,2.806,0.0129,0.3097558915615082,1.5965909090909092e-05,,,,,,,,,,,,,,,,,
2320,2.812,0.0131,0.5956810116767883,1.5955387205387208e-05,,,,,,,,,,,,,,,,,
2325,2.818,0.013,0.40670695900917053,1.594486531986532e-05,,,,,,,,,,,,,,,,,
2330,2.824,0.0129,0.22743193805217743,1.5934343434343437e-05,,,,,,,,,,,,,,,,,
2335,2.83,0.013,0.45680683851242065,1.592382154882155e-05,,,,,,,,,,,,,,,,,
2340,2.836,0.012,0.33112093806266785,1.5913299663299662e-05,,,,,,,,,,,,,,,,,
2345,2.842,0.0131,0.37196117639541626,1.590277777777778e-05,,,,,,,,,,,,,,,,,
2350,2.848,0.0118,0.22631892561912537,1.5892255892255895e-05,,,,,,,,,,,,,,,,,
2355,2.855,0.0119,0.4076189696788788,1.5881734006734007e-05,,,,,,,,,,,,,,,,,
2360,2.861,0.0126,0.25830814242362976,1.5871212121212123e-05,,,,,,,,,,,,,,,,,
2365,2.867,0.0118,0.30308404564857483,1.5860690235690236e-05,,,,,,,,,,,,,,,,,
2370,2.873,0.0124,0.3034072518348694,1.5850168350168352e-05,,,,,,,,,,,,,,,,,
2375,2.879,0.0131,0.3159584105014801,1.5839646464646465e-05,,,,,,,,,,,,,,,,,
2380,2.885,0.0119,0.27374714612960815,1.582912457912458e-05,,,,,,,,,,,,,,,,,
2385,2.891,0.0127,0.35710638761520386,1.5818602693602697e-05,,,,,,,,,,,,,,,,,
2390,2.897,0.0128,0.42968693375587463,1.580808080808081e-05,,,,,,,,,,,,,,,,,
2395,2.903,0.0135,0.31236234307289124,1.5797558922558926e-05,,,,,,,,,,,,,,,,,
2400,2.909,0.0121,0.25568437576293945,1.578703703703704e-05,,,,,,,,,,,,,,,,,
2405,2.915,0.0119,0.26940274238586426,1.577651515151515e-05,,,,,,,,,,,,,,,,,
2410,2.921,0.012,0.25586020946502686,1.5765993265993267e-05,,,,,,,,,,,,,,,,,
2415,2.927,0.0135,0.3019687533378601,1.575547138047138e-05,,,,,,,,,,,,,,,,,
2420,2.933,0.0123,0.25517913699150085,1.5744949494949496e-05,,,,,,,,,,,,,,,,,
2425,2.939,0.0124,0.2601567804813385,1.5734427609427612e-05,,,,,,,,,,,,,,,,,
2430,2.945,0.0124,0.24827276170253754,1.5723905723905725e-05,,,,,,,,,,,,,,,,,
2435,2.952,0.0131,0.2525596022605896,1.571338383838384e-05,,,,,,,,,,,,,,,,,
2440,2.958,0.0123,0.2703907787799835,1.5702861952861954e-05,,,,,,,,,,,,,,,,,
2445,2.964,0.0108,0.3193957209587097,1.569234006734007e-05,,,,,,,,,,,,,,,,,
2450,2.97,0.0127,0.2931104898452759,1.5681818181818182e-05,,,,,,,,,,,,,,,,,
2455,2.976,0.0123,0.3042631149291992,1.5671296296296295e-05,,,,,,,,,,,,,,,,,
2460,2.982,0.0128,0.264446496963501,1.5660774410774414e-05,,,,,,,,,,,,,,,,,
2465,2.988,0.0123,0.2892887592315674,1.5650252525252527e-05,,,,,,,,,,,,,,,,,
2470,2.994,0.0128,0.30362749099731445,1.563973063973064e-05,,,,,,,,,,,,,,,,,
2475,3.0,0.0121,0.27986520528793335,1.5629208754208756e-05,,,,,,,,,,,,,,,,,
2475,3.0,,,,0.5227568269979785,0.514757969253361,0.6724386723886212,0.5539215685773626,0.6111111110609754,0.5745856353096059,0.38943894385084254,0.548430103919821,21.0894,33.192,0.332,,,,,,
2480,3.006,0.0088,0.16709867119789124,1.5620791245791248e-05,,,,,,,,,,,,,,,,,
2485,3.012,0.0043,0.23106741905212402,1.561026936026936e-05,,,,,,,,,,,,,,,,,
2490,3.018,0.0038,0.33609113097190857,1.5599747474747477e-05,,,,,,,,,,,,,,,,,
2495,3.024,0.0046,0.25372499227523804,1.558922558922559e-05,,,,,,,,,,,,,,,,,
2500,3.03,0.004,0.23775698244571686,1.5578703703703706e-05,,,,,,,,,,,,,,,,,
2505,3.036,0.0043,0.24226875603199005,1.5568181818181822e-05,,,,,,,,,,,,,,,,,
2510,3.042,0.0044,0.243282288312912,1.5557659932659934e-05,,,,,,,,,,,,,,,,,
2515,3.048,0.0045,0.2522165775299072,1.5547138047138047e-05,,,,,,,,,,,,,,,,,
2520,3.055,0.0044,0.2998723089694977,1.5536616161616163e-05,,,,,,,,,,,,,,,,,
2525,3.061,0.0039,0.2562747895717621,1.5526094276094276e-05,,,,,,,,,,,,,,,,,
2530,3.067,0.0045,0.23944923281669617,1.5515572390572392e-05,,,,,,,,,,,,,,,,,
2535,3.073,0.0046,0.3657647371292114,1.5505050505050508e-05,,,,,,,,,,,,,,,,,
2540,3.079,0.0043,0.24658584594726562,1.549452861952862e-05,,,,,,,,,,,,,,,,,
2545,3.085,0.0041,0.2736847698688507,1.5484006734006737e-05,,,,,,,,,,,,,,,,,
2550,3.091,0.0041,0.2983143627643585,1.547348484848485e-05,,,,,,,,,,,,,,,,,
2555,3.097,0.0044,0.35472923517227173,1.5462962962962966e-05,,,,,,,,,,,,,,,,,
2560,3.103,0.0044,0.2681572437286377,1.545244107744108e-05,,,,,,,,,,,,,,,,,
2565,3.109,0.0046,0.3392554521560669,1.544191919191919e-05,,,,,,,,,,,,,,,,,
2570,3.115,0.0044,0.2920863628387451,1.5431397306397307e-05,,,,,,,,,,,,,,,,,
2575,3.121,0.0043,0.2642986476421356,1.5420875420875423e-05,,,,,,,,,,,,,,,,,
2580,3.127,0.0046,0.3352542519569397,1.5410353535353536e-05,,,,,,,,,,,,,,,,,
2585,3.133,0.0042,0.2975146174430847,1.5399831649831652e-05,,,,,,,,,,,,,,,,,
2590,3.139,0.0044,0.2710624039173126,1.5389309764309765e-05,,,,,,,,,,,,,,,,,
2595,3.145,0.0051,0.23641809821128845,1.537878787878788e-05,,,,,,,,,,,,,,,,,
2600,3.152,0.0048,0.23434343934059143,1.5368265993265993e-05,,,,,,,,,,,,,,,,,
2605,3.158,0.0043,0.2549766004085541,1.535774410774411e-05,,,,,,,,,,,,,,,,,
2610,3.164,0.0043,0.2927738428115845,1.5347222222222226e-05,,,,,,,,,,,,,,,,,
2615,3.17,0.0044,0.27510741353034973,1.5336700336700338e-05,,,,,,,,,,,,,,,,,
2620,3.176,0.0042,0.29057613015174866,1.5326178451178454e-05,,,,,,,,,,,,,,,,,
2625,3.182,0.0044,0.2940966784954071,1.5315656565656567e-05,,,,,,,,,,,,,,,,,
2630,3.188,0.0045,0.30909425020217896,1.530513468013468e-05,,,,,,,,,,,,,,,,,
2635,3.194,0.0045,0.28748810291290283,1.5294612794612796e-05,,,,,,,,,,,,,,,,,
2640,3.2,0.0047,0.541128396987915,1.528409090909091e-05,,,,,,,,,,,,,,,,,
2645,3.206,0.0051,0.30497246980667114,1.5273569023569025e-05,,,,,,,,,,,,,,,,,
2650,3.212,0.005,0.23459145426750183,1.526304713804714e-05,,,,,,,,,,,,,,,,,
2655,3.218,0.0049,0.2732677757740021,1.5252525252525255e-05,,,,,,,,,,,,,,,,,
2660,3.224,0.0048,0.2801437973976135,1.5242003367003368e-05,,,,,,,,,,,,,,,,,
2665,3.23,0.0046,0.3381393253803253,1.5231481481481482e-05,,,,,,,,,,,,,,,,,
2670,3.236,0.0043,0.2695382237434387,1.5220959595959597e-05,,,,,,,,,,,,,,,,,
2675,3.242,0.0041,0.2963900566101074,1.5210437710437711e-05,,,,,,,,,,,,,,,,,
2680,3.248,0.0041,0.26134130358695984,1.5199915824915825e-05,,,,,,,,,,,,,,,,,
2685,3.255,0.0047,0.2785872220993042,1.5189393939393941e-05,,,,,,,,,,,,,,,,,
2690,3.261,0.0045,0.3082360029220581,1.5178872053872056e-05,,,,,,,,,,,,,,,,,
2695,3.267,0.005,0.294791579246521,1.516835016835017e-05,,,,,,,,,,,,,,,,,
2700,3.273,0.0047,0.33751747012138367,1.5157828282828285e-05,,,,,,,,,,,,,,,,,
2705,3.279,0.0049,0.22974511981010437,1.5147306397306399e-05,,,,,,,,,,,,,,,,,
2710,3.285,0.0053,0.3360849916934967,1.5136784511784512e-05,,,,,,,,,,,,,,,,,
2715,3.291,0.0051,0.25327256321907043,1.5126262626262626e-05,,,,,,,,,,,,,,,,,
2720,3.297,0.0048,0.24397382140159607,1.5115740740740744e-05,,,,,,,,,,,,,,,,,
2725,3.303,0.0047,0.24220740795135498,1.5105218855218857e-05,,,,,,,,,,,,,,,,,
2730,3.309,0.0045,0.2960638403892517,1.5094696969696971e-05,,,,,,,,,,,,,,,,,
2735,3.315,0.0047,0.3193482458591461,1.5084175084175085e-05,,,,,,,,,,,,,,,,,
