step,epoch,loss,grad_norm,learning_rate,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
295,0.358,0.1173,0.20831798017024994,1.9015487493373553e-05,,,,,,,,,,,,,,,,,
300,0.364,0.1157,0.15879911184310913,1.9071685301192168e-05,,,,,,,,,,,,,,,,,
305,0.37,0.115,0.13806016743183136,1.912695417697111e-05,,,,,,,,,,,,,,,,,
310,0.376,0.1175,0.15725339949131012,1.9181324331912677e-05,,,,,,,,,,,,,,,,,
315,0.382,0.1083,0.17106567323207855,1.9234824526954633e-05,,,,,,,,,,,,,,,,,
320,0.388,0.1079,0.16111381351947784,1.9287482164135173e-05,,,,,,,,,,,,,,,,,
325,0.394,0.1119,0.13799354434013367,1.933932337087452e-05,,,,,,,,,,,,,,,,,
330,0.4,0.1109,0.1611790806055069,1.9390373077821954e-05,,,,,,,,,,,,,,,,,
335,0.406,0.108,0.1536550521850586,1.944065509084906e-05,,,,,,,,,,,,,,,,,
340,0.412,0.1041,0.13576620817184448,1.9490192157709488e-05,,,,,,,,,,,,,,,,,
345,0.418,0.1039,0.13724711537361145,1.9539006029832518e-05,,,,,,,,,,,,,,,,,
350,0.424,0.1082,0.1404501497745514,1.9587117519670574e-05,,,,,,,,,,,,,,,,,
355,0.43,0.1027,0.15030664205551147,1.963454655397911e-05,,,,,,,,,,,,,,,,,
360,0.436,0.1074,0.15490742027759552,1.968131222337022e-05,,,,,,,,,,,,,,,,,
365,0.442,0.1066,0.17126260697841644,1.9727432828448466e-05,,,,,,,,,,,,,,,,,
370,0.448,0.102,0.12164664268493652,1.977292592280792e-05,,,,,,,,,,,,,,,,,
375,0.455,0.0979,0.14716759324073792,1.9817808353143154e-05,,,,,,,,,,,,,,,,,
380,0.461,0.1033,0.14427918195724487,1.9862096296703722e-05,,,,,,,,,,,,,,,,,
385,0.467,0.1033,0.15549440681934357,1.9905805296300364e-05,,,,,,,,,,,,,,,,,
390,0.473,0.1003,0.14508859813213348,1.9948950293052568e-05,,,,,,,,,,,,,,,,,
395,0.479,0.1028,0.135864719748497,1.999154565705013e-05,,,,,,,,,,,,,,,,,
400,0.485,0.0992,0.1580711305141449,2e-05,,,,,,,,,,,,,,,,,
405,0.491,0.0953,0.14691361784934998,2e-05,,,,,,,,,,,,,,,,,
410,0.497,0.0969,0.1595073789358139,2e-05,,,,,,,,,,,,,,,,,
412,0.499,,,,0.24911868385170965,0.3961456102284806,0.36697247701417135,0.3988005996504813,0.38522954086860484,0.10876132925777604,0.1003584229007027,0.2864838091102752,49.3939,14.172,0.142,,,,,,
415,0.503,0.0966,0.1395159512758255,2e-05,,,,,,,,,,,,,,,,,
420,0.509,0.0929,0.14009664952754974,2e-05,,,,,,,,,,,,,,,,,
425,0.515,0.0962,0.1542203724384308,2e-05,,,,,,,,,,,,,,,,,
430,0.521,0.0987,0.14755982160568237,2e-05,,,,,,,,,,,,,,,,,
435,0.527,0.0979,0.1324293464422226,2e-05,,,,,,,,,,,,,,,,,
440,0.533,0.0965,0.13037532567977905,2e-05,,,,,,,,,,,,,,,,,
445,0.539,0.0926,0.16084375977516174,2e-05,,,,,,,,,,,,,,,,,
450,0.545,0.089,0.1351572573184967,2e-05,,,,,,,,,,,,,,,,,
455,0.552,0.092,0.13656823337078094,2e-05,,,,,,,,,,,,,,,,,
460,0.558,0.0887,0.13932734727859497,2e-05,,,,,,,,,,,,,,,,,
465,0.564,0.0884,0.12846994400024414,2e-05,,,,,,,,,,,,,,,,,
470,0.57,0.0931,0.1407383382320404,2e-05,,,,,,,,,,,,,,,,,
475,0.576,0.0911,0.1531527191400528,2e-05,,,,,,,,,,,,,,,,,
480,0.582,0.0918,0.1366247534751892,2e-05,,,,,,,,,,,,,,,,,
485,0.588,0.089,0.12227543443441391,2e-05,,,,,,,,,,,,,,,,,
490,0.594,0.0909,0.14887017011642456,2e-05,,,,,,,,,,,,,,,,,
495,0.6,0.0887,0.1179116889834404,2e-05,,,,,,,,,,,,,,,,,
500,0.606,0.0928,0.12933525443077087,2e-05,,,,,,,,,,,,,,,,,
505,0.612,0.0868,0.16795381903648376,2e-05,,,,,,,,,,,,,,,,,
510,0.618,0.0923,0.1811503767967224,2e-05,,,,,,,,,,,,,,,,,
515,0.624,0.0881,0.12879465520381927,2e-05,,,,,,,,,,,,,,,,,
520,0.63,0.0852,0.11549261957406998,2e-05,,,,,,,,,,,,,,,,,
525,0.636,0.0858,0.12286560982465744,2e-05,,,,,,,,,,,,,,,,,
530,0.642,0.084,0.14187730848789215,2e-05,,,,,,,,,,,,,,,,,
535,0.648,0.0865,0.1630314290523529,2e-05,,,,,,,,,,,,,,,,,
540,0.655,0.084,0.1549685001373291,2e-05,,,,,,,,,,,,,,,,,
545,0.661,0.092,0.2114831954240799,2e-05,,,,,,,,,,,,,,,,,
550,0.667,0.0878,0.14504003524780273,2e-05,,,,,,,,,,,,,,,,,
555,0.673,0.0902,0.14291881024837494,2e-05,,,,,,,,,,,,,,,,,
560,0.679,0.0831,0.12386384606361389,2e-05,,,,,,,,,,,,,,,,,
565,0.685,0.0875,0.1351095288991928,2e-05,,,,,,,,,,,,,,,,,
570,0.691,0.0837,0.13259272277355194,2e-05,,,,,,,,,,,,,,,,,
575,0.697,0.0846,0.13227032124996185,2e-05,,,,,,,,,,,,,,,,,
580,0.703,0.0844,0.12238829582929611,2e-05,,,,,,,,,,,,,,,,,
585,0.709,0.0863,0.1287188082933426,2e-05,,,,,,,,,,,,,,,,,
590,0.715,0.084,0.12178998440504074,2e-05,,,,,,,,,,,,,,,,,
595,0.721,0.0832,0.12388824671506882,2e-05,,,,,,,,,,,,,,,,,
600,0.727,0.0859,0.11086518317461014,2e-05,,,,,,,,,,,,,,,,,
605,0.733,0.0803,0.11887922137975693,2e-05,,,,,,,,,,,,,,,,,
610,0.739,0.0844,0.12907519936561584,2e-05,,,,,,,,,,,,,,,,,
615,0.745,0.0798,0.10813210159540176,2e-05,,,,,,,,,,,,,,,,,
620,0.752,0.0804,0.11431533098220825,2e-05,,,,,,,,,,,,,,,,,
625,0.758,0.0827,0.13838884234428406,2e-05,,,,,,,,,,,,,,,,,
630,0.764,0.081,0.13393528759479523,2e-05,,,,,,,,,,,,,,,,,
635,0.77,0.0807,0.11257970333099365,2e-05,,,,,,,,,,,,,,,,,
640,0.776,0.0788,0.10307560116052628,2e-05,,,,,,,,,,,,,,,,,
645,0.782,0.0836,0.1161804273724556,2e-05,,,,,,,,,,,,,,,,,
650,0.788,0.0787,0.10771061480045319,2e-05,,,,,,,,,,,,,,,,,
655,0.794,0.0799,0.11523876339197159,2e-05,,,,,,,,,,,,,,,,,
660,0.8,0.0816,0.1186438798904419,2e-05,,,,,,,,,,,,,,,,,
665,0.806,0.079,0.11634395271539688,2e-05,,,,,,,,,,,,,,,,,
670,0.812,0.0818,0.10538166016340256,2e-05,,,,,,,,,,,,,,,,,
675,0.818,0.0823,0.15534935891628265,2e-05,,,,,,,,,,,,,,,,,
680,0.824,0.0794,0.11559600383043289,2e-05,,,,,,,,,,,,,,,,,
685,0.83,0.0782,0.1222706139087677,2e-05,,,,,,,,,,,,,,,,,
690,0.836,0.0788,0.11663861572742462,2e-05,,,,,,,,,,,,,,,,,
695,0.842,0.0798,0.11618614941835403,2e-05,,,,,,,,,,,,,,,,,
700,0.848,0.0798,0.11376786977052689,2e-05,,,,,,,,,,,,,,,,,
705,0.855,0.0806,0.1474304348230362,2e-05,,,,,,,,,,,,,,,,,
710,0.861,0.0768,0.12863756716251373,2e-05,,,,,,,,,,,,,,,,,
715,0.867,0.0773,0.10426876693964005,2e-05,,,,,,,,,,,,,,,,,
720,0.873,0.0783,0.10349389910697937,2e-05,,,,,,,,,,,,,,,,,
725,0.879,0.0765,0.12173037976026535,2e-05,,,,,,,,,,,,,,,,,
730,0.885,0.0776,0.10867821425199509,2e-05,,,,,,,,,,,,,,,,,
735,0.891,0.0753,0.13554811477661133,2e-05,,,,,,,,,,,,,,,,,
740,0.897,0.077,0.111661396920681,2e-05,,,,,,,,,,,,,,,,,
745,0.903,0.079,0.11887486279010773,2e-05,,,,,,,,,,,,,,,,,
750,0.909,0.0751,0.11557162553071976,2e-05,,,,,,,,,,,,,,,,,
755,0.915,0.0775,0.09950236231088638,2e-05,,,,,,,,,,,,,,,,,
760,0.921,0.0801,0.10932691395282745,2e-05,,,,,,,,,,,,,,,,,
765,0.927,0.0766,0.11008119583129883,2e-05,,,,,,,,,,,,,,,,,
770,0.933,0.0769,0.10527563840150833,2e-05,,,,,,,,,,,,,,,,,
775,0.939,0.0714,0.1048276275396347,2e-05,,,,,,,,,,,,,,,,,
780,0.945,0.074,0.11235509067773819,2e-05,,,,,,,,,,,,,,,,,
785,0.952,0.076,0.11550861597061157,2e-05,,,,,,,,,,,,,,,,,
790,0.958,0.0777,0.11406799405813217,2e-05,,,,,,,,,,,,,,,,,
795,0.964,0.0749,0.13980014622211456,2e-05,,,,,,,,,,,,,,,,,
800,0.97,0.0766,0.12040958553552628,2e-05,,,,,,,,,,,,,,,,,
805,0.976,0.0742,0.12771187722682953,2e-05,,,,,,,,,,,,,,,,,
810,0.982,0.0729,0.1272190660238266,2e-05,,,,,,,,,,,,,,,,,
815,0.988,0.0698,0.09860717505216599,2e-05,,,,,,,,,,,,,,,,,
820,0.994,0.0764,0.15016545355319977,2e-05,,,,,,,,,,,,,,,,,
825,1.0,0.078,0.11473816633224487,2e-05,,,,,,,,,,,,,,,,,
825,1.0,,,,0.3119469026059299,0.4380341879842999,0.4206896551223672,0.49924812025104415,0.47424684154447394,0.13609467450827703,0.12811387896466864,0.34405346585443725,37.6361,18.599,0.186,,,,,,
830,1.006,0.0672,0.12253543734550476,2e-05,,,,,,,,,,,,,,,,,
835,1.012,0.0716,0.12306667864322662,2e-05,,,,,,,,,,,,,,,,,
840,1.018,0.0708,0.10358674079179764,2e-05,,,,,,,,,,,,,,,,,
845,1.024,0.0746,0.1314278393983841,2e-05,,,,,,,,,,,,,,,,,
850,1.03,0.0755,0.11669009178876877,2e-05,,,,,,,,,,,,,,,,,
855,1.036,0.0741,0.09572337567806244,2e-05,,,,,,,,,,,,,,,,,
860,1.042,0.0708,0.12921887636184692,2e-05,,,,,,,,,,,,,,,,,
865,1.048,0.0714,0.1293361634016037,2e-05,,,,,,,,,,,,,,,,,
870,1.055,0.0754,0.10471057146787643,2e-05,,,,,,,,,,,,,,,,,
875,1.061,0.0718,0.10683651268482208,2e-05,,,,,,,,,,,,,,,,,
880,1.067,0.0716,0.10217452049255371,2e-05,,,,,,,,,,,,,,,,,
885,1.073,0.0722,0.13816019892692566,2e-05,,,,,,,,,,,,,,,,,
890,1.079,0.0738,0.11558044701814651,2e-05,,,,,,,,,,,,,,,,,
895,1.085,0.0702,0.12974366545677185,2e-05,,,,,,,,,,,,,,,,,
900,1.091,0.0701,0.13629621267318726,2e-05,,,,,,,,,,,,,,,,,
905,1.097,0.0706,0.113337941467762,2e-05,,,,,,,,,,,,,,,,,
910,1.103,0.0709,0.11302217096090317,2e-05,,,,,,,,,,,,,,,,,
915,1.109,0.0732,0.12805776298046112,2e-05,,,,,,,,,,,,,,,,,
920,1.115,0.0706,0.1129978746175766,2e-05,,,,,,,,,,,,,,,,,
925,1.121,0.0723,0.10619095712900162,2e-05,,,,,,,,,,,,,,,,,
930,1.127,0.0723,0.12212296575307846,2e-05,,,,,,,,,,,,,,,,,
935,1.133,0.074,0.1095682680606842,2e-05,,,,,,,,,,,,,,,,,
940,1.139,0.0691,0.11696702241897583,2e-05,,,,,,,,,,,,,,,,,
